date,VCB,BID,CTG,MBB,TCB,ACB,VPB,HDB,VIB,TPB,STB,SHB,LPB,SSB,MSB,OCB,NAB,BAB,KLB,PGB,VAB,VBB,SGB,ABB,BVB
2024-05-31,483.877145041,270.32243315,117.495418396,86.65227234,158.393975114,105.81512596,136.62216439199997,50.370542005,44.299630386,33.579263302,52.503257245,33.62372769,58.102636845,53.85585,23.842,26.605864950079997,11.639229088,10.049648682,2.717697336,6.385,3.53673828165,5.333141511,4.16722893,8.135389248,6.9656004
2024-06-30,472.764097158,248.205143165,114.16602354200002,88.421931423,157.404895876,102.116733208,141.541197024,49.84402066,42.780275208,33.632102426,54.29421216,33.62372769,63.479744625,52.09195,23.842,25.44694404864,11.680405606,10.049648682,2.73961425,6.31,3.49894107864,4.904776731,4.197720849,7.65927232,6.5248182
2024-07-31,494.990192924,273.13097791,117.871317815,97.209204111,156.698410706,105.35282686600002,144.159391812,59.321404869999995,43.1973531,35.481471766,54.6712553,34.31490468,65.630587737,54.59555,24.414,26.162022902719997,13.86276106,9.886784976,2.717697336,5.99,3.42874627305,4.904776731,4.16722893,7.566119008,6.909726600000001
2024-08-31,508.86061359,280.643835143,129.094600468,98.978863194,157.404895876,106.431524752,143.762695632,62.48053294,43.733596104,34.979500088,57.593339635,32.48531853,70.708967307,54.624,25.142,25.767496638399997,15.0980566,9.810143232,2.9660890279999994,5.88,3.21276225585,4.761988471,4.136737011,7.472965696,6.9966414
2024-09-30,510.53174861,285.207720378,136.075589678,102.335113179,163.127425753,110.48948346600001,152.490011592,63.603778476,45.997733232,40.342671174,62.871943595,33.86767251,71.933752968,48.50725,28.261999999999997,26.21133868576,15.276488178000001,9.973006938,3.082979236,6.385,3.46654347606,4.947613209,4.16722893,7.65927232,7.1766792
2024-10-31,519.388764216,274.043754957,131.511096733,99.77215864500002,161.07861876,108.999853052,155.187545616,60.65525894400001,45.163577448,40.580447232,66.35959264,32.64794841,74.174214543,47.08475,26.753999999999998,24.805838869120002,14.645114902,9.973006938,2.761531164,5.845,3.32075426445,4.85480084,4.041873263,7.286659072,7.0525152
2024-11-30,517.717629196,268.286238199,131.672196484,96.171817752,159.100460284,108.12662143,145.349480352,57.180218067,45.28274256,37.991330156,62.777682809999995,31.7128266,72.620827851,48.365,24.908,23.277049594879998,14.4117813,9.637699308,2.73961425,5.735,3.2505594588599998,5.525905662,3.848757776,6.903695456,6.8103954
2024-12-31,506.019684056,260.773380966,139.243884781,99.955226826,166.165311984,110.746316296,145.666837296,69.009397618,46.951054128,39.048112636,69.56445933,31.55019672,82.180130571,47.65375,25.246000000000002,24.68254941152,14.590212878000003,9.886784976,2.600807128,5.52,3.35855146746,5.525905662,4.007993353,6.996848768,7.0525152
2025-01-31,513.790461899,277.765076764,139.941983702,102.57920408699998,166.801148637,108.794386788,143.445338688,61.32218598099999,49.215191256,38.57256052,69.7529809,31.7128266,94.278623076,53.34375,24.153999999999996,24.26336525568,15.468645262,9.886784976,2.600807128,5.445,3.2505594588599998,5.347420337,4.197720849,6.717388832,7.5988368
2025-02-28,517.717629196,284.36515695,152.829963782,105.32522680200002,175.91480733,111.568181352,146.460229656,62.375228671,49.453521480000006,39.180210446,72.109500525,34.1522748,95.055316422,55.19299999999999,24.596000000000004,24.361996821760002,16.19609708,10.49033871,2.830934725,5.625,3.71492509584,5.647275683,4.16722893,7.19350576,8.939808
2025-03-31,530.919595854,269.058588008,152.668864031,110.390113143,185.381708608,111.568181352,144.159391812,59.812824792,47.308549464,33.55284374,72.20376131,42.52771362,87.437747067,55.61975,26.442,24.140075798079998,15.23531166,10.49033871,2.670210689,5.735,3.74732269842,5.947131029,4.197720849,7.379812384,8.3934864
2025-04-30,475.354356439,239.919936123,136.988488267,107.888181336,177.257129153,103.195431094,125.594010588,58.057753642,42.988814154,31.888411334,73.71193387,43.05626073,85.585632165,52.34799999999999,24.258,22.512654957760002,15.139233118,9.86762454,2.783448078,5.315,3.93090911304,5.768645704,4.102857101,6.996848768,7.44984
2025-05-31,467.834248849,249.96048364,141.069681959,111.549544956,205.233941885,108.38345426,139.954412304,58.724680679,44.359212942,33.341487244,76.72827899,46.30885833,89.767827105,52.34799999999999,25.011999999999997,22.956497005120003,15.331390202,10.222092606,4.1569080220000005,5.545,5.07022480377,6.846697067,4.072365182,7.566119008,8.07066
2025-06-30,472.847653909,252.06689221,154.333561458,118.201022199,230.52611097100004,109.41078558,144.238731048,59.00549206299999,45.342325116,33.843458922,88.03957319,45.73965375,91.052358408,51.63674999999999,26.0,25.348312482559997,15.331390202,10.749004596,3.948697339,5.315,5.4265984321500005,7.046600630999999,4.041873263,7.949082624,7.884414
2025-07-31,499.418700727,262.809575917,169.047338716,165.93299794,229.18378914799996,118.1431018,201.12496326,71.60690292,62.599664823,39.49724519,94.166524215,68.913,96.548957472,55.4775,29.9,32.43597681912,21.58333617,13.05187919,8.37161179,6.12,9.06976706592,9.13808616,4.231600759,12.389390496,9.099644
2025-08-31,569.105031061,297.565317322,188.970007923,223.526247225,266.910097226,142.79905348,272.847632604,90.526569917,72.947842151,52.601347942,104.81799292,85.130526,127.01923489200001,60.882999999999996,38.35,36.3506636766,22.938728505,13.61368183,8.11545677,6.5,10.490234635199998,9.53218152,4.550071913,11.923623936,10.25312
2025-09-30,514.291802405,277.765076764,187.09051082800002,211.04099738,261.894052519,130.9847433,242.460705216,83.89240097,64.233587559,47.42311379,107.26877333,76.539372,139.745056638,54.9085,34.19,33.687611392600004,21.017159625,12.67065597,9.14007685,6.005,9.4697837952,8.98209008,4.16722893,11.633813632,9.035562
2025-10-31,497.99823596,262.59893506,263.144083048,190.09799764,243.62494495200002,130.9847433,223.73664552,123.530219084,59.876460263,46.18788088499999,104.62947135,74.471982,143.120685411,50.3565,37.596,33.953916621,20.365198755,12.38975465,9.72224735,7.20495284,9.2656936272,12.190478568,4.262092678,12.296237184,8.715152
2025-11-30,479.61575074,260.49252649,263.144083048,187.278747675,234.20024521999997,124.56392255,228.020964264,123.530219084,59.706259978,47.99101137,91.62148302,76.079952,137.205866853,49.2185,41.028,32.755543093200004,20.45098308,11.6373404,8.90720865,6.98495428,8.857513291199998,11.3074227,4.231600759,13.621084288,8.522906
2025-12-31,480.45131825,273.13097791,277.66826945,203.79149747,242.207696872,123.2797584,223.33994934,148.65670611,57.28941593099999,47.43620199000001,109.3425106,74.012562,117.99764295,49.64525,38.688,31.8234747938,20.45098308,11.45676098,9.7804644,6.81995536,8.4901509888,11.19973296,4.20110884,15.225391328,8.458824
2026-01-31,589.07509455,392.39551428,300.96910325,219.09599728,249.15221246399997,123.79342406,218.262238236,141.64931929,57.459616216,47.71360668,118.7685891,72.450534,117.579423456,48.79174999999999,38.688,31.424016951200002,20.227943835,12.940732214,8.8489916,8.45168624,9.2248755936,11.41511244,4.54632822,14.38701152,8.97148
2026-02-28,542.28331399,348.71512308,297.08563095,229.56749715,251.5615342,126.10491953,225.640787184,139.897472585,55.82569347999999,51.042462959999995,123.48162835,72.220824,121.522635828,48.080499999999994,38.064,31.024559108600002,20.022061455,12.8656824,8.878100125,8.72432128,8.816695257600001,11.3074227,4.54632822,14.38701152,8.65107
2026-03-31,485.46472331,286.83456888,268.73628316,213.054747355,213.083248828,120.96826293,208.106816028,127.384281835,54.702371599,45.21696447,117.26041654,70.429086,118.29637116,48.22275,36.036,29.6930329666,18.649512255,11.90075622,7.597325025,8.1790512,8.2452427872,11.41511244,4.43808231,15.31854464,7.946168
2026-04-30,499.66937098,291.93061452,271.45471377,209.832747395,234.90886926,120.7114301,206.599370544,133.14034958,55.48529291,45.078262125,127.25205975,66.84561,133.53150987,47.5115,39.0,29.959338195,20.159316375,12.11518426,8.528797825,7.974574919999999,8.367696888,14.43042516,4.40200034,15.42204832,7.946168
2026-05-31,532.25650387,313.0428036,270.28967207999995,199.76399752,230.65712501999997,120.96826293,214.2159372,132.13929432,54.12369063,43.27513164,131.965099,62.94054,161.3132334,48.934,45.084,29.8261855808,21.017159625,11.90075622,8.121278475,7.4974636,8.2860608208,13.9996662,4.3298364,16.0430704,7.882086
